sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj,sedaleaname_cov,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
4824840,Johnson City ISD,2018,48,TX,0,all,all,0,5.5,413,8,51.625,0,-0.1450049326420535,0.0509554027613818,0.0523127889826147,-0.0787471789824701,0.0314004649640676,0.0335277348746368,Johnson City ISD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50.833332,0,0.0032786885,0.29508197,0,0.66557378,0.37722644,0.061916661,0.43914309,0.3672131,0.060698029,0.094081946,305,NA,0,NA,0,NA,-6.8762875e-9,-2.0103833e-8,8.2667118e-9,NA,0,0,0,NA,0,NA,0,0.98753572,NA,NA,0.22859739,NA,1.2150471,11.035336,NA,NA,10.90412,NA,11.061678,0.29683107,NA,NA,0.11114742,NA,0.3406274,0.07937412,NA,NA,0.085090294,NA,0.08249221,0.049515978,NA,NA,0.04699168,NA,0.038312849,0.049137868,NA,NA,0.0721168,NA,0.024339564,0.10600556,NA,NA,0.19895241,NA,0.0967822,NA,0.90557611,NA,NA,Rural
4824900,Jonesboro ISD,2018,48,TX,0,all,all,0,5.5,191,8,23.875,0,-0.2951505826403573,0.0738836556195584,0.074826261354383,-0.3398654094512951,0.0365541517534466,0.0383969506117127,Jonesboro ISD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23.833334,0.0069930069,0,0.11188811,0.0069930069,0.86013985,0.32817101,0.10977516,0.4379462,0.52447551,0.0093167704,0.11180124,143,0,0,0,NA,-5.3419217e-8,-2.3614891e-8,-2.970346e-9,-1.0367136e-8,0,0,0,0,0,0,0,NA,0.77375519,NA,NA,NA,NA,0.85439885,11.014307,NA,NA,NA,NA,11.053634,0.25033885,NA,NA,NA,NA,0.26552889,0.11308262,NA,NA,NA,NA,0.095588304,0.04260331,NA,NA,NA,NA,0.040425688,0.0955984,NA,NA,NA,NA,0.089125156,0.11647193,NA,NA,NA,NA,0.11064226,NA,NA,NA,NA,Rural
4824930,Joshua ISD,2018,48,TX,0,all,all,0,5.5,3492,8,436.5,0,0.0388805129074585,0.0187674263441746,0.022189887610102,0.0385356437460112,0.0162473866771768,0.0200523659377641,Joshua ISD,Pre-Kindergarten,12,0,0.39168173,3.6166364e-4,0.60795659,0,0,0,0.39168173,0,0,3.6166364e-4,0,0,0.60795659,0,0,432.83334,0.0053908355,0.005005776,0.26030034,0.014632268,0.68656141,0.4591932,0.094759606,0.55395281,0.55431002,0.086440742,0.076313794,2597,-0.022752916,0.058496486,-0.0055087386,-0.024894435,0.03749856,0.04603051,0.046368502,0.067382857,0.0059735398,0.053664088,0.061864167,0.089000285,-0.0098092007,0.050727833,-0.0058532446,0.01336875,0.65853524,NA,NA,-0.2147214,NA,0.91648799,10.983064,NA,NA,10.761782,NA,11.045959,0.17739315,NA,NA,0.072763808,NA,0.19158719,0.094603695,NA,NA,0.19561638,NA,0.06014888,0.044398345,NA,NA,0.050250515,NA,0.035489202,0.079508014,NA,NA,0.13599977,NA,0.065469019,0.1204646,NA,NA,0.17362715,NA,0.11422648,NA,1.0886238,NA,NA,Rural
4824960,Jourdanton ISD,2018,48,TX,0,all,all,0,5.5,950,8,118.75,0,-0.2924035496549497,0.0351382641167528,0.0370792721841141,-0.2614907478145571,0.025067399041647,0.0276856334689576,Jourdanton ISD,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,122,0.0013661202,0.0027322404,0.613388,0.0054644807,0.37021858,0.50024307,0.075849839,0.5760929,0.53230339,0.021578299,0.093094945,732,-0.0016773641,0.0010866722,0,0,0.0019840761,0.0022172756,1.1841751e-4,0.0044891285,1.9223375e-4,0.0019963169,1.6397377e-4,0.0045911823,8.507669e-4,0.0019796293,0,0,-0.71861655,NA,NA,-1.5664876,NA,0.54281056,10.842299,NA,NA,10.75843,NA,10.919784,0.069767319,NA,NA,0.027783189,NA,0.11374438,0.12196688,NA,NA,0.18173081,NA,0.055308267,0.080226652,NA,NA,0.090010956,NA,0.05089578,0.21086907,NA,NA,0.26200736,NA,0.1003828,0.20199329,NA,NA,0.25637832,NA,0.081468605,NA,1.7043294,NA,NA,Town
4824990,Judson ISD,2018,48,TX,0,all,all,0,5.5,14283,8,1785.375,0,-0.243570461286763,0.0091149129122994,0.0149417689034378,-0.243309950856777,0.008707348388505,0.014626610059173,Judson ISD,Pre-Kindergarten,12,0.16286011,0.7677567,0,0.069383167,0.16286011,0,0,0.7677567,0,0,0,0,0,0.069383167,0,0,1786.3334,0.0026124276,0.019406606,0.57855946,0.21020713,0.14825527,0.58454388,0.095660217,0.68020409,0.69181037,0.38962075,0.48125017,10718,0.064022653,0.057502735,0.060386568,0.0012026032,0.098140322,0.048305426,0.044856749,0.071654595,0.12932539,0.048840836,0.059550408,0.085201167,0.053420443,0.04450335,0.055902064,0.015574604,0.39485568,0.42122176,0.16348812,0.10979971,NA,0.842839,10.954236,10.922078,10.99904,10.843288,NA,11.015911,0.24018607,0.34047288,0.26595807,0.17059509,NA,0.29391414,0.10843882,0.13419554,0.11389427,0.13816454,NA,0.067293368,0.049490854,0.048899148,0.063451506,0.04163735,NA,0.047980059,0.087286338,0.044789828,0.10606364,0.10981402,NA,0.055383261,0.21399561,0.12329947,0.28191051,0.22399907,NA,0.15330683,0.69570327,0.74054909,0.25534567,NA,Suburb
4825020,Junction ISD,2018,48,TX,0,all,all,0,5.5,369,8,46.125,0,-0.1659622626923739,0.0545425885904036,0.0558128013157104,-0.2257756655161854,0.0324707027141294,0.0345321059394539,Junction ISD,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46.833332,0,0.0035587188,0.38790035,0,0.59786475,0.56715971,0.080771156,0.64793086,0.63999999,0.022764228,0.11382114,281,NA,0,NA,0,NA,-3.3621486e-9,8.9216137e-9,2.8823269e-10,NA,0,0,0,NA,0,NA,0,-0.061200529,NA,NA,-0.77607739,NA,0.16825065,10.543698,NA,NA,10.292836,NA,10.559721,0.19016735,NA,NA,0.065917782,NA,0.22856951,0.19041987,NA,NA,0.27592009,NA,0.13364792,0.043495841,NA,NA,0.030517383,NA,0.04479536,0.10555179,NA,NA,0.15710936,NA,0.089609392,0.1517567,NA,NA,0.17840394,NA,0.13804503,NA,0.99899936,NA,NA,Town
4825110,Karnack ISD,2018,48,TX,0,all,all,0,5.5,92,7,13.14285714285714,0,-0.5089314105188328,0.1161404833482152,0.1167423945827821,-0.4421118267786071,0.0419702635654213,0.0435846627796434,Karnack ISD,Pre-Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0.12820514,0.51282054,0.24358974,0.8711744,0.057312518,0.92848694,1,0.027027028,0.020270269,78,0,0,NA,NA,-2.4001306e-8,4.8430948e-9,-1.1656417e-8,NA,0,0,0,NA,0,0,NA,NA,0.87661624,NA,NA,NA,NA,0.90126491,10.784924,NA,NA,NA,NA,10.907664,0.25276834,NA,NA,NA,NA,0.24373935,0.075275518,NA,NA,NA,NA,0.07247936,0.041785397,NA,NA,NA,NA,0.044862416,0.054104481,NA,NA,NA,NA,0.046038356,0.093516,NA,NA,NA,NA,0.10304825,NA,NA,NA,NA,Rural
4825140,Karnes City ISD,2018,48,TX,0,all,all,0,5.5,646,8,80.75,0,-0.300282078629507,0.039484353866357,0.0412212205157566,-0.2725308150878603,0.0270275619541004,0.0294721718074361,Karnes City ISD,Pre-Kindergarten,12,0,0,0.99735916,0.002640845,0,0,0,0,0,0,0,0,0.99735916,0.002640845,0,0,83.333336,0,0,0.736,0.017999999,0.242,0.65818197,0.082743913,0.74092591,0.76073617,0.047778569,0.11325291,500,0,0,NA,NA,2.2813408e-8,0.0011478545,6.2325509e-4,-2.4104148e-8,0,8.267879e-4,6.8804459e-4,0,0,8.0710649e-4,NA,NA,-0.38255936,NA,NA,-1.3535336,NA,0.65096176,10.729252,NA,NA,10.689523,NA,10.799273,0.17743978,NA,NA,0.040628713,NA,0.31978828,0.18332268,NA,NA,0.26863122,NA,0.096627563,0.06118631,NA,NA,0.06685435,NA,0.044845592,0.15931538,NA,NA,0.24240407,NA,0.076241627,0.18992653,NA,NA,0.24185121,NA,0.12469078,NA,1.6275257,NA,NA,Town
4825170,Katy ISD,2018,48,TX,0,all,all,0,5.5,50208,8,6276,0,0.3876691592127851,0.0052623981916645,0.0129563750830459,0.3881038977331145,0.0051797988356132,0.0128432909272398,Katy ISD,Pre-Kindergarten,12,0.019817429,0.86652416,0,0.11365842,0.019817429,0,0,0.86652416,0,0,0,0,0,0.11365842,0,0,6292,0.0032845943,0.15154164,0.34917355,0.11543759,0.34967685,0.30567679,0.054958228,0.36063501,0.35376722,0.58726609,0.37210101,37752,0.18043555,0.17758702,0.13033248,-0.053814501,0.15216328,0.13006622,0.14715281,0.21820642,0.1795413,0.170311,0.17571843,0.26431835,0.17553656,0.17457655,0.1462882,-0.040922586,1.4406036,2.0616884,0.50785494,0.84524345,-0.37534297,1.7617965,11.43762,11.656811,11.100792,11.213935,11.268247,11.513687,0.48029155,0.71157593,0.42351717,0.32493016,0.38031277,0.51204473,0.058024067,0.048016232,0.079312935,0.094386511,0.2329299,0.03187919,0.051005416,0.047301285,0.074894994,0.054576915,0.25866282,0.040986601,0.04313745,0.030464511,0.10454772,0.06784679,0.046882939,0.024817698,0.12976052,0.073360063,0.25839874,0.16420703,0.14680168,0.10470879,1.2489564,0.91190946,-0.30589491,1.848738,Suburb
4825200,Kaufman ISD,2018,48,TX,0,all,all,0,5.5,2394,8,299.25,0,-0.2019372682550588,0.0228367797279385,0.0257234004149397,-0.2086566008113285,0.0191770616706893,0.0224917651638487,Kaufman ISD,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,299.33334,0.0066815144,0.0033407572,0.48775056,0.045657016,0.43763921,0.60916913,0.079023905,0.68819302,0.71444446,0.15955567,0.087856598,1796,0,0,0,0,-1.0973078e-8,4.5526178e-9,-1.2411935e-9,-1.536022e-8,0,0,0,0,0,0,0,0,-0.10801584,NA,NA,-0.78240675,NA,0.37356946,10.813498,NA,NA,10.6407,NA,10.925855,0.12948306,NA,NA,0.037044533,NA,0.16702794,0.17970498,NA,NA,0.2730017,NA,0.11673648,0.060185704,NA,NA,0.065656565,NA,0.044776633,0.12885784,NA,NA,0.14382215,NA,0.11077797,0.16938472,NA,NA,0.20405981,NA,0.14140642,NA,1.1225708,NA,NA,Town
4825230,Keene ISD,2018,48,TX,0,all,all,0,5.5,609,8,76.125,0,-0.2192770499513423,0.0421296491249192,0.0437616516593437,-0.256148026687931,0.027992869106883,0.0303598505710977,Keene ISD,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,79.5,0.004192872,0.0083857439,0.3542977,0.03773585,0.37106919,0.65282536,0.096688092,0.74951351,0.76419216,0.19183286,0.074074075,477,0,0,0,0,-2.0589434e-8,5.7989129e-9,1.8607048e-8,-5.2327516e-9,0,0,0,0,0,0,0,0,0.032203659,NA,NA,0.4240351,NA,-0.14108562,10.623226,NA,NA,10.848519,NA,10.556768,0.24264787,NA,NA,0.30397007,NA,0.14985222,0.11619391,NA,NA,0.12265439,NA,0.11502074,0.055570871,NA,NA,0.035375878,NA,0.051473528,0.16277727,NA,NA,0.15319358,NA,0.12149631,0.1461055,NA,NA,0.13165222,NA,0.13659659,NA,-0.03682413,NA,NA,Town
4825260,Keller ISD,2018,48,TX,0,all,all,0,5.5,21472,8,2684,0,0.2832424198941691,0.0079577502802981,0.0142653640012628,0.2839543598401701,0.0077280977449642,0.0140656781073655,Keller ISD,Pre-Kindergarten,12,0.71483475,0.28516525,0,0,0.71483475,0,0,0.28516525,0,0,0,0,0,0,0,0,2692.3333,0.0053856629,0.079732575,0.22904544,0.093165778,0.55001855,0.23054056,0.052583348,0.28312391,0.28468192,0.15415381,0.19386722,16154,0.087711513,0.10185077,0.020904871,0.059443023,0.076385908,0.068231761,0.078997642,0.1240664,0.063193403,0.082081482,0.085563548,0.14270748,0.075743198,0.077470265,0.020832026,0.042964492,1.4847842,1.3205312,0.91565943,0.75010747,NA,1.6889199,11.439168,11.419042,11.199261,11.241064,NA,11.479615,0.45281407,0.47680974,0.46411857,0.28550637,NA,0.48284113,0.038217921,0.060802445,0.0073654079,0.060344644,NA,0.027956644,0.040625423,0.038632065,0.02997265,0.048470873,NA,0.039319266,0.039573792000000003,0.070232913,0.049223099,0.080759667,NA,0.028943304,0.14798385,0.12533227,0.35895881,0.21945408,NA,0.11473124,0.77035099,0.91752064,0.29412732,NA,City
4825290,Kelton ISD,2018,48,TX,0,all,all,0,5.5,41,8,5.125,0,-0.5240618312850279,0.1406589106120896,0.1411563103624658,-0.2411238162192699,0.0441405896981606,0.0456783478769281,Kelton ISD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.5,0,0,0.36363637,0,0.54545456,0.49290639,0.1234373,0.61634374,0.56666666,0.083333336,0.095238097,33,NA,0,NA,NA,NA,3.6370211e-9,-1.347133e-9,-2.7163499e-10,NA,0,0,0,NA,0,NA,NA,1.1630821,NA,NA,NA,NA,1.1779841,11.16543,NA,NA,NA,NA,11.167309,0.30389464,NA,NA,NA,NA,0.3161813,0.084656611,NA,NA,NA,NA,0.079630099,0.048339557,NA,NA,NA,NA,0.042509634,0.084040053,NA,NA,NA,NA,0.074467719,0.12362498,NA,NA,NA,NA,0.11351776,NA,NA,NA,NA,Rural
4825320,Kemp ISD,2018,48,TX,0,all,all,0,5.5,943,8,117.875,0,-0.3086689169610388,0.0312122678875393,0.0333823379536014,-0.2855793575162339,0.0239235261587731,0.0266543600511024,Kemp ISD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,120.16666,0.0013869626,0.0027739252,0.23717059,0.01664355,0.70457697,0.58471143,0.080649294,0.66536075,0.6919831,0.087037034,0.11604938,721,0,0,0,0,-1.0892189e-8,-2.5548423e-9,-1.6880713e-9,-4.8928772e-9,0,0,0,0,0,0,0,0,-0.29685366,NA,NA,0.016234972,NA,-0.24065045,10.656978,NA,NA,10.700933,NA,10.677583,0.12208453,NA,NA,0.12401207,NA,0.12175797,0.16317028,NA,NA,0.22765577,NA,0.1422832,0.06090628,NA,NA,0.005720512,NA,0.056132816,0.14467905,NA,NA,0.11223297,NA,0.14055704,0.18821551,NA,NA,0.13281195,NA,0.16450533,NA,0.27743009,NA,NA,Rural
4825410,Kenedy County Wide CSD,2018,48,TX,0,all,all,0,5.5,50,6,8.333333333333334,0,-0.2419871353434804,0.1733111497070448,0.1737150811914228,0.0672456823620911,0.0443862323438878,0.0459157644774634,Kenedy County Wide CSD,Pre-Kindergarten,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0.8611111,0.027777778,0.083333336,0.38301229,0.05885515,0.44186744,0.7352941,0.03846154,0.17948718,36,0,0,NA,NA,0,2.9927325e-8,2.0633809e-8,2.2846406e-8,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rural
4825440,Kenedy ISD,2018,48,TX,0,all,all,0,5.5,447,8,55.875,0,-0.2411605035696791,0.0436318950651116,0.0452097012546848,-0.2611611635279466,0.0289965119746041,0.0312876575115118,Kenedy ISD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,58.166668,0,0,0.84527218,0.031518623,0.12034384,0.73626471,0.096224606,0.83248925,0.88073397,0.05262908,0.1370804,349,0,0.0033848386,NA,NA,1.3758946e-9,0.018072195,0.0082641095,0.011243332,0,0.0082283635,0.011031236,0.0039714063,0,0.0079243779,NA,NA,-0.55690706,NA,NA,-0.62941885,NA,0.54023528,10.604385,NA,NA,10.680602,NA,10.820106,0.094293177,NA,NA,0.05782862,NA,0.19875292,0.19590172,NA,NA,0.22214808,NA,0.099795111,0.047181863,NA,NA,0.052113611,NA,0.024167717,0.17426656,NA,NA,0.18420342,NA,0.10386683,0.20131004,NA,NA,0.20603272,NA,0.12117126,NA,1.0500131,NA,NA,Rural
4825470,Kennard ISD,2018,48,TX,0,all,all,0,5.5,164,8,20.5,0,-0.6525477426112384,0.0888516845876636,0.0896370273638667,-0.4705889043373386,0.0400389618321918,0.0417281472205993,Kennard ISD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.333334,0,0,0.1015625,0.0546875,0.828125,0.68694609,0.063270196,0.75021631,0.66129035,0.010791367,0.11151079,128,0,0,NA,NA,-1.61352e-8,1.4345863e-9,-1.3863082e-8,1.4593977e-9,0,0,0,0,0,0,NA,NA,-0.030639596,NA,NA,NA,NA,0.45698121,10.432482,NA,NA,NA,NA,10.681629,0.20838484,NA,NA,NA,NA,0.20491007,0.15439081,NA,NA,NA,NA,0.11792632,0.0052572321,NA,NA,NA,NA,0.0094157467,0.11418205,NA,NA,NA,NA,0.086462341,0.1992688,NA,NA,NA,NA,0.12941866,NA,NA,NA,NA,Rural
4825500,Kennedale ISD,2018,48,TX,0,all,all,0,5.5,1878,8,234.75,0,-0.1049594536492004,0.0253609145867742,0.0279884049070788,-0.0880273344084513,0.0204464674862771,0.0235834229604544,Kennedale ISD,Pre-Kindergarten,12,0.14477469,0.85522532,0,0,0.14477469,0,0,0.85522532,0,0,0,0,0,0,0,0,242,0.0041322312,0.037190083,0.24035813,0.23071626,0.43112949,0.3924579,0.085629568,0.47808746,0.44554454,0.13776799,0.18241502,1452,0.013320868,0.0056114993,0.022731671,-0.0063098171,0.018854972,0.0039948961,4.6510802e-4,0.0054337108,0.021664077,0.0051847794,6.4106606e-4,0.0074640759,0.019523859,0.0087788701,0.018835464,-0.01139849,0.9383238,NA,-0.051166113,0.39122352,NA,1.2052819,11.133704,NA,11.095352,10.986588,NA,11.125525,0.30463883,NA,0.36858132,0.15370369,NA,0.31819436,0.071734004,NA,0.11928093,0.087259516,NA,0.062669985,0.052323088,NA,0.10852931,0.076802574,NA,0.02411239,0.050193358,NA,0.041853089,0.038010523,NA,0.06208152,0.1474476,NA,0.36872908,0.16177438,NA,0.10928679,1.2635696,0.80186826,NA,NA,Suburb
4825530,Kerens ISD,2018,48,TX,0,all,all,0,5.5,349,8,43.625,0,-0.2766150100716244,0.0502157870934737,0.0515926360441296,-0.3034815416842249,0.0311148066691802,0.0332603517709113,Kerens ISD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,42.5,0.0039215689,0,0.24313726,0.24313726,0.48235294,0.74761403,0.077434793,0.8250488,0.7578125,0.040540539,0.099662162,255,0,0,0,NA,3.9322714e-9,-1.2279928e-10,-2.2845866e-8,1.0574853e-8,0,0,0,0,0,0,0,NA,-0.9212184,NA,-1.8290824,NA,NA,-0.23533218,10.620098,NA,10.230906,NA,NA,10.672424,0.18121107,NA,0.036372744,NA,NA,0.23284517,0.21588953,NA,0.23178379,NA,NA,0.14506437,0.080631167,NA,0.1593311,NA,NA,0.055819321,0.14900558,NA,0.16718182,NA,NA,0.11497824,0.1685629,NA,0.29399869,NA,NA,0.13575146,1.6047229,NA,NA,NA,Rural
4825560,Kermit ISD,2018,48,TX,0,all,all,0,5.5,843,8,105.375,0,-0.6642804877239287,0.0396766062918047,0.0414054091562904,-0.6874201992050304,0.027156727665,0.0295906685178838,Kermit ISD,Pre-Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,109,0.0061162082,0.0045871558,0.78440368,0.016819572,0.18195719,0.53602713,0.096784279,0.63281143,0.71651089,0.17066291,0.087447107,654,0,0,0,0,-1.4745707e-8,3.9613388e-9,-8.5685619e-9,5.3084466e-9,0,0,0,0,0,0,0,0,0.20821987,NA,NA,0.31102851,NA,0.079673469,10.856204,NA,NA,10.925135,NA,10.78988,0.090022363,NA,NA,0.066940971,NA,0.13462238,0.16207319,NA,NA,0.17191985,NA,0.13167748,0.048102882,NA,NA,0.037101019,NA,0.04972522,0.09669248,NA,NA,0.096993543,NA,0.10526654,0.12496322,NA,NA,0.10793758,NA,0.13101998,NA,0.082285747,NA,NA,Town
4825590,Kerrville ISD,2018,48,TX,0,all,all,0,5.5,2937,8,367.125,0,0.0959164472653841,0.0199110454355967,0.0231651581238578,0.0966791857359586,0.0166870153492688,0.0204102005656739,Kerrville ISD,Pre-Kindergarten,12,0,0,0.71513945,0.28486055,0,0,0,0,0,0,0,0,0.71513945,0.28486055,0,0,370,0.0018018018,0.011711712,0.48738739,0.016666668,0.46666667,0.4245581,0.080136828,0.50469494,0.5762943,0.066135459,0.080677293,2220,0.0057015121,0.013545563,-0.03077729,0.014177729,0.028917354,0.013140243,0.0056361877,0.014738016,0.0078597451,0.018024292,0.0075594084,0.019840922,0.018098926,0.017454257,-0.036905803,0.027783051,0.24350576,NA,NA,-1.0330878,NA,0.71372527,10.759587,NA,NA,10.496077,NA,10.838579,0.26289967,NA,NA,0.079543352,NA,0.31574351,0.13241319,NA,NA,0.22882412,NA,0.083470449,0.044932287,NA,NA,0.050682139,NA,0.041144207,0.10691281,NA,NA,0.21396303,NA,0.070110321,0.19464704,NA,NA,0.27857313,NA,0.1516787,NA,1.6243486,NA,NA,Town
4825620,Kilgore ISD,2018,48,TX,0,all,all,0,5.5,2400,8,300,0,-0.3494423370952817,0.0226140405310581,0.025525862369473,-0.3575130724100946,0.0188446092987397,0.022208987043232,Kilgore ISD,Pre-Kindergarten,12,0,0,0.57875371,0.42124632,0,0,0,0,0,0,0.57875371,0,0,0.42124632,0,0,304,0.0071271928,0.0093201753,0.33881578,0.13377193,0.46381578,0.59087533,0.080657966,0.67153329,0.63853413,0.27075443,0.12803748,1824,0,0,0,0,-9.4505515e-11,-1.7552469e-9,3.3893872e-9,3.0306799e-9,0,0,0,0,0,0,0,0,0.13163763,NA,-1.564914,-0.68922234,NA,0.72778076,10.878352,NA,10.333042,10.72835,NA,10.999362,0.17921562,NA,0.0860136,0.0087664342,NA,0.2379965,0.1512654,NA,0.31817931,0.22949758,NA,0.081692785,0.062378582,NA,0.059552826,0.079286277,NA,0.05364465,0.088670604,NA,0.22321168,0.12020321,NA,0.041934937,0.18882635,NA,0.36497244,0.20513965,NA,0.14509106,2.2372038,1.3127694,NA,NA,Town
4825660,Killeen ISD,2018,48,TX,0,all,all,0,5.5,25592,8,3199,0,-0.177303942289889,0.006887957781725,0.0136974005916365,-0.1754067086028681,0.0067100328991048,0.0135330834391638,Killeen ISD,Pre-Kindergarten,12,0.5421657,0.28284663,0,0.17498766,0,0.5421657,0,0,0.28284663,0,0,0,0,0.17498766,0,0,3215.8333,0.0062192278,0.023633065,0.3080591,0.35091993,0.21331951,0.54411614,0.09216252,0.63627863,0.62492174,0.1674654,0.20921449,19295,0.068712585,0.066634327,0.041082174,-0.0054834285,0.080676965,0.056667216,0.049902111,0.10976207,0.10504496,0.073527925,0.067067355,0.1381456,0.070792824,0.059900898,0.031055391,0.029457727,-0.28479537,0.45887145,-0.92694616,-0.50787854,-0.7977007,0.34708601,10.768586,10.724309,10.704164,10.694113,10.778133,10.874592,0.2222876,0.25996199,0.22037911,0.1661721,0.21551341,0.25726688,0.13758469,0.12135165,0.17005998,0.18386708,0.29253533,0.088262275,0.09831994,0.048768975,0.11789541,0.090892471,0.025986586,0.079694986,0.14252833,0.043862563,0.19195746,0.16312556,0.19399877,0.09697105,0.22970834,0.13431737,0.34793028,0.20993836,0.28128043,0.15135102,1.2773272,0.85898519,-0.094937868,1.2068443,City
4825680,Kingsville ISD,2018,48,TX,0,all,all,0,5.5,2051,8,256.375,0,-0.5718047876664845,0.0277437747396846,0.030164413758124,-0.5537683369265123,0.02092255363361,0.0239973551962625,Kingsville ISD,Pre-Kindergarten,12,0,0,0.79599673,0.20400329,0,0,0,0,0,0,0,0.79599673,0,0.20400329,0,0,264.83334,0.0012586532,0.0075519197,0.85336691,0.040276904,0.095657647,0.69527322,0.097636417,0.79290962,0.76429027,0.045127295,0.12686595,1589,0.060007978,0.018448165,0.029842973,-0.013566231,0.14919193,0.015639216,0.0098371888,0.063071668,0.14287534,0.0099901585,0.012150976,0.063709669,0.023133427,0.01107201,0.001968354,-0.0076765893,-0.99688113,NA,NA,-1.3543824,NA,0.47543356,10.493236,NA,NA,10.426277,NA,10.772575,0.24031773,NA,NA,0.17849323,NA,0.42371091,0.27712598,NA,NA,0.3067449,NA,0.12408014,0.087859541,NA,NA,0.097894058,NA,0.049683373,0.18079132,NA,NA,0.21553981,NA,0.070953399,0.2406566,NA,NA,0.26595777,NA,0.14507374,NA,1.5529395,NA,NA,Town
4825710,Kirbyville CISD,2018,48,TX,0,all,all,0,5.5,903,8,112.875,0,-0.1901118318537272,0.0340467826872587,0.0360466119339718,-0.1928086395408353,0.0244500033436918,0.0271278909864154,Kirbyville CISD,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,117.66666,0,0.004249292,0.063739374,0.10481586,0.7917847,0.54542822,0.072444886,0.61787307,0.68930638,0.021941489,0.073138297,706,0,0,NA,0,3.708687e-10,1.9579707e-9,-1.2186678e-8,-8.9127977e-10,0,0,0,0,0,0,NA,0,-0.53467584,NA,-1.7276727,NA,NA,-0.065403216,10.562601,NA,9.9209032,NA,NA,10.813728,0.099179566,NA,0.0019097537,NA,NA,0.11997277,0.21805266,NA,0.25656769,NA,NA,0.16837919,0.059259992,NA,0.13499534,NA,NA,0.046481341,0.16106187,NA,0.19034244,NA,NA,0.14066847,0.15707859,NA,0.21889965,NA,NA,0.1378711,1.7891767,NA,NA,NA,Rural
